epoch,accuracy,loss
209,0.9523985981941223,0.11420529335737228
210,0.9524973034858704,0.11341569572687149
211,0.9525762796401978,0.11388641595840454
212,0.9532524943351746,0.11246871203184128
213,0.9526749849319458,0.11272361129522324
214,0.9529069662094116,0.11377129703760147
215,0.9533018469810486,0.11192823946475983
216,0.9526947140693665,0.11343556642532349
217,0.9531636238098145,0.11310064792633057
218,0.9531340003013611,0.11189604550600052
219,0.9528230428695679,0.11306299269199371
220,0.9530303478240967,0.1125253289937973
221,0.9540718197822571,0.11100994795560837
222,0.953035295009613,0.11249961704015732
223,0.9532722234725952,0.11107621341943741
224,0.9528921842575073,0.1127302348613739
225,0.9535831809043884,0.11074583232402802
226,0.9536374807357788,0.1120162308216095
227,0.9539188146591187,0.1115853488445282
228,0.9535239338874817,0.11119579523801804
229,0.9538053274154663,0.1120709627866745
230,0.95343017578125,0.11107515543699265
231,0.9539583325386047,0.11136315017938614
232,0.953528881072998,0.111175537109375
233,0.9541507959365845,0.10998334735631943
234,0.9541903138160706,0.11069032549858093
235,0.9539434909820557,0.11066418141126633
236,0.9538348913192749,0.11172115057706833
237,0.9540866613388062,0.11086779087781906
238,0.9541211724281311,0.11049078404903412
239,0.95380038022995,0.11225245147943497
240,0.9544815421104431,0.10944923013448715
241,0.9543827772140503,0.10933338105678558
242,0.9541162848472595,0.1099434420466423
243,0.9544765949249268,0.10930810868740082
244,0.9541261196136475,0.11186719685792923
245,0.9546888470649719,0.10892189294099808
246,0.954392671585083,0.10971691459417343
247,0.9548023343086243,0.10957130789756775
248,0.9541507959365845,0.1096503958106041
249,0.9544716477394104,0.10993155837059021
250,0.95441734790802,0.1093456819653511
251,0.9549948573112488,0.10818611085414886
252,0.9549553394317627,0.10844417661428452
253,0.9546345472335815,0.10891162604093552
254,0.9546246528625488,0.10860976576805115
255,0.9552021622657776,0.10862018167972565
256,0.9550392627716064,0.10762206465005875
257,0.954442024230957,0.10894341766834259
258,0.9545900821685791,0.10996551811695099
259,0.9553897380828857,0.10725226998329163
260,0.9550491571426392,0.10717251151800156
261,0.9552268385887146,0.10739646106958389
262,0.954861581325531,0.10794531553983688
263,0.9556760191917419,0.1072240099310875
264,0.9543581008911133,0.10943480581045151
265,0.9553008675575256,0.10754457861185074
266,0.9550886154174805,0.10813578218221664
267,0.9547430872917175,0.10969161987304688
268,0.9553354382514954,0.10771653056144714
269,0.9556957483291626,0.10730855166912079
270,0.9557055830955505,0.10617710649967194
271,0.9550293684005737,0.10780424624681473
272,0.9553354382514954,0.1081475168466568
273,0.9558191299438477,0.107000932097435
274,0.9556217193603516,0.1065453365445137
275,0.955429196357727,0.10723299533128738
276,0.954886257648468,0.10866605490446091
277,0.9556661248207092,0.1061917394399643
278,0.9560116529464722,0.10558103024959564
279,0.9554538726806641,0.10815004259347916
280,0.9555525779724121,0.10708313435316086
281,0.9558438062667847,0.10572342574596405
282,0.9559820294380188,0.10633645951747894
283,0.9552712440490723,0.10747896879911423
284,0.9558931589126587,0.10611673444509506
285,0.9560560584068298,0.10558928549289703
286,0.9556217193603516,0.1067994013428688
287,0.9561350345611572,0.10573575645685196
288,0.9561054110527039,0.1056603416800499
289,0.9554736018180847,0.10690843313932419
290,0.9562287926673889,0.1058049201965332
291,0.9567075967788696,0.10471037030220032
292,0.9561646580696106,0.10596105456352234
293,0.9556019306182861,0.10629624873399734
294,0.9565101265907288,0.10508272051811218
295,0.9564213156700134,0.10519222915172577
296,0.956317663192749,0.10647163540124893
297,0.9561794400215149,0.10534732043743134
298,0.9559474587440491,0.10561305284500122
299,0.9563226103782654,0.10656711459159851
300,0.956367015838623,0.10551735013723373
301,0.956327497959137,0.1048540323972702
302,0.9559080004692078,0.10520286113023758
303,0.9565792679786682,0.10566888004541397
304,0.9559277296066284,0.10530467331409454
305,0.9562584161758423,0.10474806278944016
306,0.9565842151641846,0.1044553890824318
307,0.9566532969474792,0.1040293276309967
308,0.9565595388412476,0.10426352173089981
309,0.9566039443016052,0.10422003269195557
310,0.9564706683158875,0.10530968755483627
311,0.9564213156700134,0.10463529080152512
312,0.9563916921615601,0.10462205111980438
313,0.956243634223938,0.10398779064416885
314,0.9565150737762451,0.10521257668733597
315,0.9564509391784668,0.10490916669368744
316,0.956687867641449,0.10418472439050674
317,0.9572356939315796,0.10259037464857101
318,0.9567075967788696,0.10402221232652664
319,0.956771731376648,0.10453979671001434
320,0.9571222066879272,0.10339954495429993
321,0.9570136070251465,0.1039121001958847
322,0.9571320414543152,0.10379572212696075
323,0.9568704962730408,0.10385420173406601
324,0.9567766785621643,0.10430296510457993
325,0.9574282169342041,0.10360501706600189
326,0.9567816257476807,0.1040584072470665
327,0.9569296836853027,0.10399485379457474
328,0.9569395780563354,0.10310173779726028
329,0.956663191318512,0.10373282432556152
330,0.9568161964416504,0.10418298840522766
331,0.9570679068565369,0.10450027883052826
332,0.9571666121482849,0.10505928844213486
333,0.9565496444702148,0.10369556397199631
334,0.9573689699172974,0.1024569496512413
335,0.9572110176086426,0.1025567576289177
336,0.9566730260848999,0.10321389883756638
337,0.9570925831794739,0.10298887640237808
338,0.9570283889770508,0.1035335585474968
339,0.9575960636138916,0.10160405188798904
340,0.9574381113052368,0.10212802141904831
341,0.9569247364997864,0.10268609970808029
342,0.9577934741973877,0.10255315154790878
343,0.9575515985488892,0.10226446390151978
344,0.9571765065193176,0.10291481763124466
345,0.9576552510261536,0.10291815549135208
346,0.9574972987174988,0.10133867710828781
347,0.9574479460716248,0.10213582962751389
348,0.9573097825050354,0.10409724712371826
349,0.9577144980430603,0.10259956121444702
350,0.9578971266746521,0.102235808968544
351,0.9574282169342041,0.10202260315418243
352,0.9573887586593628,0.1015397310256958
353,0.9575960636138916,0.10285504162311554
354,0.9575269222259521,0.10200811177492142
355,0.9578230977058411,0.10208325833082199
356,0.9576207399368286,0.10185837000608444
357,0.9573640823364258,0.10536926984786987
358,0.957798421382904,0.10163744539022446
359,0.9576256275177002,0.10117635875940323
360,0.9578773975372314,0.10204658657312393
361,0.9578527212142944,0.10205965489149094
362,0.957329511642456,0.10262797027826309
363,0.9578132033348083,0.1013563722372055
364,0.9580797553062439,0.10221191495656967
365,0.9575022459030151,0.10153572261333466
366,0.9579119086265564,0.10183624923229218
367,0.9580945372581482,0.10093117505311966
368,0.9578576683998108,0.10134582221508026
369,0.9573245644569397,0.10398700833320618
370,0.9580550789833069,0.09995976090431213
371,0.9578872323036194,0.10123974829912186
372,0.9581093788146973,0.10121461004018784
373,0.9579316973686218,0.10057567805051804
374,0.9578477740287781,0.10144434124231339
375,0.9583166837692261,0.1001618504524231
376,0.9578675031661987,0.1012810692191124
377,0.9580797553062439,0.10122009366750717
378,0.9581143260002136,0.10027790069580078
379,0.958252489566803,0.10034871101379395
380,0.9582377076148987,0.10074181109666824
381,0.958203136920929,0.10099973529577255
382,0.9584993124008179,0.10056240111589432
383,0.9581636786460876,0.10080184787511826
384,0.9585733413696289,0.0992816612124443
385,0.958203136920929,0.10020573437213898
386,0.9587658643722534,0.0989636704325676
387,0.9581291079521179,0.10119971632957458
388,0.9582228660583496,0.0998741015791893
389,0.9583067893981934,0.1002434715628624
390,0.9582377076148987,0.10060086846351624
391,0.9581340551376343,0.10036609321832657
392,0.9584943652153015,0.0999751165509224
393,0.9581587314605713,0.1002732664346695
394,0.9577144980430603,0.10253028571605682
395,0.9583907127380371,0.09958233684301376
396,0.9582130312919617,0.10052423179149628
397,0.958696722984314,0.09942588955163956
398,0.9584549069404602,0.10034047812223434
399,0.9582969546318054,0.09984312206506729
400,0.9589435458183289,0.09916314482688904
401,0.9582327604293823,0.10033034533262253
402,0.9591310620307922,0.09937843680381775
403,0.9584054946899414,0.09980796277523041
404,0.9581390023231506,0.09921491146087646
405,0.9585190415382385,0.10017085075378418
406,0.9587609171867371,0.09924323111772537
407,0.9585091471672058,0.10014194995164871
408,0.958820104598999,0.09883321076631546
409,0.9587658643722534,0.09893114864826202
410,0.9585338234901428,0.10053100436925888
411,0.9587806463241577,0.09902877360582352
412,0.95827716588974,0.10190977156162262
413,0.9582623839378357,0.099727101624012
414,0.9586325883865356,0.10003964602947235
415,0.9590126276016235,0.09849689155817032
416,0.9590027332305908,0.09965171664953232
417,0.9586079120635986,0.10015245527029037
418,0.9592248797416687,0.09806112200021744
419,0.958820104598999,0.09910484403371811
420,0.9585338234901428,0.09996795654296875
421,0.9584746360778809,0.10099593549966812
422,0.9588842988014221,0.09919685125350952
423,0.9588990807533264,0.09764610230922699
424,0.9586079120635986,0.09952190518379211
425,0.9586670994758606,0.0986461192369461
426,0.9585387706756592,0.10048093646764755
427,0.9585140943527222,0.10138808935880661
428,0.9588003754615784,0.09939911961555481
429,0.9588003754615784,0.09816330671310425
430,0.959165632724762,0.09777485579252243
431,0.9587609171867371,0.09897542744874954
432,0.9588990807533264,0.0988018810749054
433,0.9585634469985962,0.1000450924038887
434,0.9593482613563538,0.09805472195148468
435,0.9585782885551453,0.10025613009929657
436,0.9590225219726562,0.09876035898923874
437,0.9591360092163086,0.09784834086894989
438,0.958672046661377,0.10230159014463425
439,0.9593581557273865,0.0973188653588295
440,0.9591063857078552,0.09905513375997543
441,0.9587164521217346,0.09975022822618484
442,0.9589040279388428,0.09784939140081406
443,0.959165632724762,0.098683200776577
444,0.9588398933410645,0.09978954493999481
445,0.9591606855392456,0.09894555807113647
446,0.9589237570762634,0.09933531284332275
447,0.9591508507728577,0.09819769114255905
448,0.9590027332305908,0.09840100258588791
449,0.9591014981269836,0.0990852415561676
450,0.9595161080360413,0.09793948382139206
451,0.9589780569076538,0.09695735573768616
452,0.9585486650466919,0.10069926828145981
453,0.959214985370636,0.09833008795976639
454,0.9591952562332153,0.09717931598424911
455,0.9590866565704346,0.09941820800304413
456,0.9594420790672302,0.09757691621780396
457,0.9589385986328125,0.09873798489570618
458,0.9594075083732605,0.09800955653190613
459,0.9598961472511292,0.09704946726560593
460,0.9596394896507263,0.09663739800453186
461,0.9591853618621826,0.0980391725897789
462,0.9589731693267822,0.09919700771570206
463,0.9594173431396484,0.09763852506875992
464,0.9588892459869385,0.10065654665231705
465,0.9598813652992249,0.09627038240432739
466,0.9596789479255676,0.09647685289382935
467,0.9593679904937744,0.09760697185993195
468,0.9593186378479004,0.0969274565577507
469,0.9579908847808838,0.10221614688634872
470,0.9597283005714417,0.09695758670568466
471,0.9588003754615784,0.09970533847808838
472,0.9594173431396484,0.09701013565063477
473,0.959733247756958,0.09673694521188736
474,0.9592594504356384,0.09762737900018692
475,0.958820104598999,0.10040173679590225
476,0.9594864845275879,0.09751246124505997
477,0.9590866565704346,0.09819230437278748
478,0.9600244760513306,0.09684980660676956
479,0.959782600402832,0.09626808017492294
480,0.95926433801651,0.09892796725034714
481,0.9591508507728577,0.09853556752204895
482,0.9590718746185303,0.09793252497911453
483,0.959674060344696,0.0972149595618248
484,0.9599751234054565,0.09668243676424026
485,0.9595555663108826,0.09680404514074326
486,0.9597924947738647,0.09707459062337875
487,0.9594272375106812,0.09744274616241455
488,0.9598813652992249,0.0964454710483551
489,0.9595901370048523,0.09686440974473953
490,0.9594963192939758,0.09766873717308044
491,0.9594272375106812,0.09720825403928757
492,0.9602959752082825,0.09584784507751465
493,0.9595012664794922,0.09706831723451614
494,0.95963454246521,0.09828280657529831
495,0.9599208235740662,0.0981447845697403
496,0.9596691131591797,0.09629789739847183
497,0.959313690662384,0.0966988056898117
498,0.9598714709281921,0.09644188731908798
499,0.9595111608505249,0.09812381863594055
500,0.9597924947738647,0.09723325818777084
501,0.9600195288658142,0.09608516097068787
502,0.9598122239112854,0.09668079763650894
503,0.9593532085418701,0.09822748601436615
504,0.9600047469139099,0.0956525057554245
505,0.9588892459869385,0.09943941235542297
506,0.9598665237426758,0.095955990254879
507,0.9605279564857483,0.09608997404575348
508,0.9594321846961975,0.09709269553422928
509,0.9596444368362427,0.09685735404491425
510,0.9603798389434814,0.09532096236944199
511,0.9595209956169128,0.09577862918376923
512,0.9600096940994263,0.096766397356987
513,0.9600244760513306,0.09682662039995193
514,0.9600688815116882,0.09608939290046692
515,0.9598862528800964,0.09900545328855515
516,0.9602614045143127,0.09585337340831757
517,0.9600688815116882,0.09641529619693756
518,0.9601577520370483,0.09540744870901108
519,0.9595851898193359,0.09762027859687805
520,0.9603453278541565,0.09451918303966522
521,0.9599158763885498,0.09736689180135727
522,0.9597283005714417,0.09688323736190796
523,0.9599257707595825,0.09690297394990921
524,0.960226833820343,0.09713698923587799
525,0.9598221182823181,0.09700882434844971
526,0.9596691131591797,0.09678345918655396
527,0.9593384265899658,0.09815143793821335
528,0.95926433801651,0.09860704094171524
529,0.9603206515312195,0.09475304186344147
530,0.9603650569915771,0.09462589025497437
531,0.9600639939308167,0.09606161713600159
532,0.9594568610191345,0.09763004630804062
533,0.9605871438980103,0.09396885335445404
534,0.9596246480941772,0.0967319905757904
535,0.9600935578346252,0.09640862792730331
536,0.9600639939308167,0.09552407264709473
537,0.9597974419593811,0.09638817608356476
538,0.9602218866348267,0.09467144310474396
539,0.9599751234054565,0.09702728688716888
540,0.9596197605133057,0.0973241999745369
541,0.9604489803314209,0.09521259367465973
542,0.959313690662384,0.0989745557308197
543,0.9605131149291992,0.09573893249034882
544,0.9603502750396729,0.09532544761896133
545,0.9600145816802979,0.0961402878165245
546,0.960177481174469,0.0950491726398468
547,0.9603650569915771,0.09549827873706818
548,0.9599751234054565,0.09598295390605927
549,0.9599010944366455,0.09546519070863724
550,0.9602071046829224,0.0958324521780014
551,0.9595111608505249,0.0971025824546814
552,0.9603897333145142,0.09480562061071396
553,0.9596888422966003,0.09761516004800797
554,0.9597431421279907,0.0969933345913887
555,0.9602317810058594,0.09520323574542999
556,0.959659218788147,0.09664221853017807
557,0.9599800705909729,0.09613323956727982
558,0.9603058099746704,0.09457516670227051
559,0.9604539275169373,0.09482266008853912
560,0.9597727656364441,0.0968668982386589
561,0.9602169990539551,0.09545101970434189
562,0.9603058099746704,0.09514843672513962
563,0.9604094624519348,0.09636438637971878
564,0.9600195288658142,0.09577658772468567
565,0.9594618082046509,0.09803503751754761
566,0.9607747197151184,0.0933653861284256
567,0.9601626992225647,0.09675320237874985
568,0.9605575799942017,0.09496655315160751
569,0.9608240723609924,0.09249894320964813
570,0.9599158763885498,0.09668430685997009
571,0.9601330757141113,0.09539272636175156
572,0.9599307179450989,0.09611784666776657
573,0.9601478576660156,0.09606433659791946
574,0.9606118202209473,0.09367544203996658
575,0.9598615765571594,0.09827229380607605
576,0.9592791795730591,0.09788835048675537
577,0.9600935578346252,0.09566252678632736
578,0.9605329036712646,0.09641136974096298
579,0.9608043432235718,0.09317786246538162
580,0.9602466225624084,0.09590569883584976
581,0.9610017538070679,0.09477429836988449
582,0.9602712988853455,0.09628310054540634
583,0.9605575799942017,0.09601233899593353
584,0.9603946805000305,0.09554040431976318
585,0.9603996276855469,0.09431719779968262
586,0.9591162800788879,0.10298573970794678
587,0.9607796669006348,0.09514328092336655
588,0.9604045152664185,0.09414743632078171
589,0.9600244760513306,0.09520911425352097
590,0.9605427384376526,0.09467180073261261
591,0.9608438611030579,0.09385654330253601
592,0.9595950841903687,0.09716417640447617
593,0.9600985050201416,0.09546495229005814
594,0.9599504470825195,0.09667925536632538
595,0.9603502750396729,0.09485098719596863
596,0.9603897333145142,0.09565871208906174
597,0.9604045152664185,0.09546565264463425
598,0.961041271686554,0.09280389547348022
599,0.9603107571601868,0.09735452383756638
600,0.9608882665634155,0.09424018114805222
601,0.9603650569915771,0.0965251475572586
602,0.9597777128219604,0.09766549617052078
603,0.9604687094688416,0.09552382677793503
604,0.9601182341575623,0.09754730761051178
605,0.9602663516998291,0.0966825932264328
606,0.960572361946106,0.09416234493255615
607,0.9606809616088867,0.09378475695848465
608,0.9601577520370483,0.09533476829528809
609,0.9604243040084839,0.09586089104413986
610,0.960226833820343,0.09471610933542252
611,0.9605871438980103,0.09602628648281097
612,0.9600590467453003,0.09704174846410751
613,0.9602169990539551,0.09753058850765228
614,0.9610955715179443,0.09416922181844711
615,0.9601083993911743,0.09704462438821793
616,0.9611794948577881,0.09279093146324158
617,0.9605081677436829,0.09619898349046707
618,0.9608290195465088,0.09401402622461319
619,0.9609277248382568,0.09494634717702866
620,0.9608783721923828,0.09377076476812363
621,0.9608043432235718,0.09384015947580338
622,0.9599109292030334,0.09707791358232498
623,0.9610758423805237,0.09336168318986893
624,0.9604786038398743,0.09430035948753357
625,0.9608685374259949,0.09404904395341873
626,0.96025151014328,0.09511053562164307
627,0.9606118202209473,0.09397879242897034
628,0.9609524011611938,0.09371122717857361
629,0.9604539275169373,0.09524473547935486
630,0.9607549905776978,0.09468679875135422
631,0.9595555663108826,0.10036478191614151
632,0.9590027332305908,0.10867958515882492
633,0.960078775882721,0.09680594503879547
634,0.960152804851532,0.09693378955125809
635,0.9596937894821167,0.0969124585390091
636,0.9603354334831238,0.09611359238624573
637,0.960103452205658,0.09615839272737503
638,0.9601182341575623,0.0952710509300232
639,0.9603650569915771,0.09577558189630508
640,0.9610264897346497,0.09399771690368652
641,0.960597038269043,0.09533273428678513
642,0.9603996276855469,0.09474357217550278
643,0.9614213109016418,0.09297966212034225
644,0.9600294232368469,0.09947072714567184
645,0.9607253670692444,0.09540902078151703
646,0.9609919190406799,0.09479845315217972
647,0.9602959752082825,0.09534420818090439
648,0.9608783721923828,0.09344220161437988
649,0.9603996276855469,0.09522604197263718
650,0.9608191847801208,0.09393308311700821
651,0.9605526328086853,0.09630179405212402
652,0.9608932137489319,0.09463188797235489
653,0.9608635902404785,0.0939214825630188
654,0.9601478576660156,0.09529320150613785
655,0.9611350297927856,0.09267755597829819
656,0.9605526328086853,0.09649579972028732
657,0.9611103534698486,0.09380979835987091
658,0.9603996276855469,0.09712309390306473
659,0.9587016701698303,0.10526244342327118
660,0.9606907963752747,0.09937281906604767
661,0.9606513381004333,0.09467308968305588
662,0.9606019854545593,0.09535540640354156
663,0.9607500433921814,0.09464507550001144
664,0.960671067237854,0.09519822895526886
665,0.9606859087944031,0.0935560092329979
666,0.9606760144233704,0.09550636261701584
667,0.9602416753768921,0.09887054562568665
668,0.9610708951950073,0.09386684000492096
669,0.9609376192092896,0.09319522976875305
670,0.961090624332428,0.09363485872745514
671,0.9610708951950073,0.09342306852340698
672,0.9606167674064636,0.09473684430122375
673,0.9605427384376526,0.09534457325935364
674,0.9603206515312195,0.09526632726192474
675,0.9607993960380554,0.09543480724096298
676,0.9609622955322266,0.09408080577850342
677,0.9603354334831238,0.09562435001134872
678,0.9607599377632141,0.09558077901601791
679,0.9609919190406799,0.09387411922216415
680,0.9613867998123169,0.09274925291538239
681,0.9604390859603882,0.09584546834230423
682,0.9605279564857483,0.09546037018299103
683,0.9608290195465088,0.0947648212313652
684,0.9611942768096924,0.09343362599611282
685,0.9609228372573853,0.0964154377579689
686,0.9603897333145142,0.09608833491802216
687,0.9612683057785034,0.09789353609085083
688,0.9600244760513306,0.09938061237335205
689,0.9604933857917786,0.09598031640052795
690,0.9617026448249817,0.09200580418109894
691,0.960769772529602,0.09468121081590652
692,0.9591853618621826,0.10148024559020996
693,0.960152804851532,0.09577318280935287
694,0.9608438611030579,0.0937400832772255
695,0.9609030485153198,0.09456612169742584
696,0.9601182341575623,0.09787169843912125
697,0.9609475135803223,0.09416624903678894
698,0.9612535238265991,0.094122014939785
699,0.9611005187034607,0.09285909682512283
700,0.9608240723609924,0.0935673639178276
701,0.9611794948577881,0.0932736024260521
702,0.9609129428863525,0.09359905123710632
